data,regio_sanitaria,diagnostic,casos
2024-07-14,Barcelona Metropolitana Nord,Pneumònia,17
2024-07-14,Barcelona Metropolitana Sud,Faringoamigdalitis,75
2024-07-14,Camp de Tarragona,COVID-19,33
2024-07-14,Catalunya Central,COVID-19,23
2024-07-14,Camp de Tarragona,Faringoamigdalitis estreptocòccica,16
2024-07-14,Camp de Tarragona,Grip,9
2024-07-14,Camp de Tarragona,Impetigen,12
2024-07-14,Camp de Tarragona,Pneumònia,11
2024-07-14,Catalunya Central,Altres IRA,36
2024-07-14,Catalunya Central,Faringoamigdalitis,13
2024-07-14,Catalunya Central,Faringoamigdalitis estreptocòccica,4
2024-07-14,Catalunya Central,Impetigen,2
2024-07-14,Barcelona Metropolitana Nord,Grip,7
2024-07-14,Catalunya Central,Pneumònia,7
2024-07-14,Camp de Tarragona,Faringoamigdalitis,41
2024-07-14,Barcelona Metropolitana Nord,Faringoamigdalitis estreptocòccica,48
2024-07-14,Lleida,Faringoamigdalitis,22
2024-07-14,Barcelona Metropolitana Nord,Escarlatina,1
2024-07-14,Penedès,Impetigen,10
2024-07-14,Penedès,Grip,4
2024-07-14,Penedès,Faringoamigdalitis estreptocòccica,5
2024-07-14,Penedès,Faringoamigdalitis,23
2024-07-14,Penedès,Escarlatina,1
2024-07-14,Penedès,COVID-19,15
2024-07-14,Penedès,Altres IRA,48
2024-07-14,No disponible,Pneumònia,2
2024-07-14,No disponible,Impetigen,2
2024-07-14,No disponible,Faringoamigdalitis estreptocòccica,13
2024-07-14,No disponible,Faringoamigdalitis,31
2024-07-14,Girona,Faringoamigdalitis,61
2024-07-14,No disponible,Escarlatina,1
2024-07-14,No disponible,Bronquiolitis,1
2024-07-14,No disponible,Altres IRA,49
2024-07-14,Lleida,Pneumònia,3
2024-07-14,Lleida,Impetigen,4
2024-07-14,Lleida,Grip,3
2024-07-14,Girona,Faringoamigdalitis estreptocòccica,17
2024-07-14,Girona,Grip,4
2024-07-14,Girona,Impetigen,15
2024-07-14,Girona,Pneumònia,9
2024-07-14,Lleida,Altres IRA,72
2024-07-14,Lleida,COVID-19,32
2024-07-14,No disponible,COVID-19,5
2024-07-14,Lleida,Faringoamigdalitis estreptocòccica,7
2024-07-14,Girona,COVID-19,37
2024-07-14,Alt Pirineu i Aran,Altres IRA,13
2024-07-14,Barcelona Metropolitana Nord,COVID-19,85
2024-07-14,Barcelona Metropolitana Nord,Bronquiolitis,1
2024-07-14,Barcelona Metropolitana Nord,Altres IRA,299
2024-07-14,Barcelona Ciutat,Pneumònia,19
2024-07-14,Barcelona Ciutat,Impetigen,16
2024-07-14,Barcelona Ciutat,Grip,7
2024-07-14,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,32
2024-07-14,Barcelona Ciutat,Faringoamigdalitis,98
2024-07-14,Barcelona Ciutat,COVID-19,55
2024-07-14,Barcelona Ciutat,Bronquiolitis,1
2024-07-14,Terres de l'Ebre,Pneumònia,2
2024-07-14,Girona,Altres IRA,156
2024-07-14,Terres de l'Ebre,Impetigen,4
2024-07-14,Terres de l'Ebre,Faringoamigdalitis estreptocòccica,7
2024-07-14,Terres de l'Ebre,Faringoamigdalitis,25
2024-07-14,Terres de l'Ebre,COVID-19,13
2024-07-14,Terres de l'Ebre,Altres IRA,46
2024-07-14,Penedès,Pneumònia,4
2024-07-14,Barcelona Ciutat,Altres IRA,169
2024-07-14,Alt Pirineu i Aran,Pneumònia,4
2024-07-14,Alt Pirineu i Aran,Impetigen,1
2024-07-14,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,2
2024-07-14,Alt Pirineu i Aran,Faringoamigdalitis,6
2024-07-14,Alt Pirineu i Aran,COVID-19,3
2024-07-14,Terres de l'Ebre,Grip,1
2024-07-14,Barcelona Metropolitana Nord,Faringoamigdalitis,155
2024-07-15,Penedès,Escarlatina,2
2024-07-15,Penedès,COVID-19,95
2024-07-15,Girona,Pneumònia,44
2024-07-15,Girona,Impetigen,57
2024-07-15,Girona,Grip,33
2024-07-15,Girona,Faringoamigdalitis estreptocòccica,49
2024-07-15,Girona,Faringoamigdalitis,145
2024-07-15,Girona,Escarlatina,5
2024-07-15,Girona,COVID-19,122
2024-07-15,Girona,Bronquiolitis,2
2024-07-15,Girona,Altres IRA,455
2024-07-15,Catalunya Central,Pneumònia,19
2024-07-15,Catalunya Central,Impetigen,23
2024-07-15,Lleida,Altres IRA,179
2024-07-15,Catalunya Central,Grip,10
2024-07-15,Catalunya Central,Faringoamigdalitis,77
2024-07-15,Alt Pirineu i Aran,Altres IRA,32
2024-07-15,Catalunya Central,Escarlatina,1
2024-07-15,Catalunya Central,COVID-19,67
2024-07-15,Catalunya Central,Bronquiolitis,2
2024-07-15,Catalunya Central,Altres IRA,202
2024-07-15,Camp de Tarragona,Pneumònia,19
2024-07-15,Camp de Tarragona,Impetigen,29
2024-07-15,Camp de Tarragona,Grip,34
2024-07-15,Camp de Tarragona,Faringoamigdalitis estreptocòccica,25
2024-07-15,Camp de Tarragona,Faringoamigdalitis,71
2024-07-15,Catalunya Central,Faringoamigdalitis estreptocòccica,25
2024-07-15,Camp de Tarragona,Escarlatina,2
2024-07-15,Lleida,Faringoamigdalitis,65
2024-07-15,Lleida,Grip,14
2024-07-15,Penedès,Faringoamigdalitis,71
2024-07-15,Penedès,Faringoamigdalitis estreptocòccica,26
2024-07-15,Penedès,Grip,28
2024-07-15,Penedès,Impetigen,44
2024-07-15,Penedès,Pneumònia,17
2024-07-15,Terres de l'Ebre,Altres IRA,108
2024-07-15,Terres de l'Ebre,Bronquiolitis,1
2024-07-15,Terres de l'Ebre,COVID-19,22
2024-07-15,Terres de l'Ebre,Faringoamigdalitis,34
2024-07-15,Terres de l'Ebre,Faringoamigdalitis estreptocòccica,7
2024-07-15,Terres de l'Ebre,Grip,3
2024-07-15,Lleida,Faringoamigdalitis estreptocòccica,21
2024-07-15,Terres de l'Ebre,Impetigen,14
2024-07-15,Penedès,Altres IRA,260
2024-07-15,No disponible,Pneumònia,4
2024-07-15,No disponible,Impetigen,8
2024-07-15,No disponible,Grip,6
2024-07-15,No disponible,Faringoamigdalitis estreptocòccica,14
2024-07-15,No disponible,Faringoamigdalitis,34
2024-07-15,No disponible,COVID-19,10
2024-07-15,No disponible,Bronquiolitis,1
2024-07-15,No disponible,Altres IRA,68
2024-07-15,Lleida,Pneumònia,12
2024-07-15,Lleida,Impetigen,17
2024-07-15,Terres de l'Ebre,Pneumònia,2
2024-07-15,Camp de Tarragona,COVID-19,127
2024-07-15,Lleida,COVID-19,129
2024-07-15,Camp de Tarragona,Altres IRA,263
2024-07-15,Barcelona Ciutat,Escarlatina,2
2024-07-15,Barcelona Ciutat,Faringoamigdalitis,262
2024-07-15,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,84
2024-07-15,Barcelona Ciutat,Grip,112
2024-07-15,Barcelona Ciutat,Impetigen,105
2024-07-15,Barcelona Ciutat,Pneumònia,72
2024-07-15,Barcelona Ciutat,COVID-19,347
2024-07-15,Barcelona Metropolitana Nord,Altres IRA,1184
2024-07-15,Barcelona Metropolitana Nord,COVID-19,519
2024-07-15,Barcelona Metropolitana Nord,Escarlatina,2
2024-07-15,Barcelona Metropolitana Nord,Faringoamigdalitis,350
2024-07-15,Barcelona Metropolitana Nord,Faringoamigdalitis estreptocòccica,105
2024-07-15,Barcelona Metropolitana Nord,Grip,101
2024-07-15,Barcelona Metropolitana Nord,Impetigen,139
2024-07-15,Barcelona Metropolitana Nord,Bronquiolitis,6
2024-07-15,Barcelona Ciutat,Bronquiolitis,10
2024-07-15,Camp de Tarragona,Bronquiolitis,4
2024-07-15,Alt Pirineu i Aran,Pneumònia,3
2024-07-15,Alt Pirineu i Aran,Grip,1
2024-07-15,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,5
2024-07-15,Alt Pirineu i Aran,Faringoamigdalitis,16
2024-07-15,Alt Pirineu i Aran,COVID-19,9
2024-07-15,Barcelona Metropolitana Nord,Pneumònia,102
2024-07-15,Barcelona Metropolitana Sud,Altres IRA,630
2024-07-15,Barcelona Metropolitana Sud,Bronquiolitis,5
2024-07-15,Barcelona Metropolitana Sud,COVID-19,294
2024-07-15,Barcelona Metropolitana Sud,Escarlatina,1
2024-07-15,Barcelona Metropolitana Sud,Faringoamigdalitis estreptocòccica,51
2024-07-15,Barcelona Metropolitana Sud,Faringoamigdalitis,197
2024-07-15,Barcelona Metropolitana Sud,Impetigen,81
2024-07-15,Barcelona Metropolitana Sud,Pneumònia,40
2024-07-15,Alt Pirineu i Aran,Impetigen,7
2024-07-15,Barcelona Metropolitana Sud,Grip,58
2024-07-15,Barcelona Ciutat,Altres IRA,883
2024-07-16,Barcelona Metropolitana Sud,Bronquiolitis,2
2024-07-16,Barcelona Metropolitana Sud,Faringoamigdalitis,174
2024-07-16,Barcelona Metropolitana Sud,Faringoamigdalitis estreptocòccica,53
2024-07-16,Barcelona Metropolitana Sud,Grip,30
2024-07-16,Barcelona Metropolitana Sud,Impetigen,62
2024-07-16,Barcelona Metropolitana Sud,Pneumònia,44
2024-07-16,Camp de Tarragona,Altres IRA,227
2024-07-16,Camp de Tarragona,COVID-19,126
2024-07-16,Barcelona Metropolitana Sud,Escarlatina,2
2024-07-16,Barcelona Metropolitana Sud,COVID-19,188
2024-07-16,Barcelona Metropolitana Sud,Altres IRA,560
2024-07-16,Barcelona Metropolitana Nord,Impetigen,111
2024-07-16,Barcelona Ciutat,Altres IRA,678
2024-07-16,Alt Pirineu i Aran,Pneumònia,5
2024-07-16,Alt Pirineu i Aran,Impetigen,5
2024-07-16,Alt Pirineu i Aran,Grip,2
2024-07-16,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,1
2024-07-16,Alt Pirineu i Aran,Faringoamigdalitis,9
2024-07-16,Alt Pirineu i Aran,COVID-19,9
2024-07-16,Barcelona Ciutat,Escarlatina,2
2024-07-16,Barcelona Ciutat,Faringoamigdalitis,196
2024-07-16,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,83
2024-07-16,Barcelona Metropolitana Nord,Pneumònia,73
2024-07-16,Barcelona Ciutat,Grip,80
2024-07-16,Barcelona Ciutat,Impetigen,99
2024-07-16,Barcelona Ciutat,Pneumònia,60
2024-07-16,Barcelona Metropolitana Nord,Altres IRA,989
2024-07-16,Camp de Tarragona,Escarlatina,2
2024-07-16,Barcelona Metropolitana Nord,Bronquiolitis,5
2024-07-16,Barcelona Metropolitana Nord,COVID-19,368
2024-07-16,Barcelona Metropolitana Nord,Escarlatina,1
2024-07-16,Barcelona Metropolitana Nord,Faringoamigdalitis,297
2024-07-16,Barcelona Metropolitana Nord,Faringoamigdalitis estreptocòccica,88
2024-07-16,Barcelona Metropolitana Nord,Grip,86
2024-07-16,Alt Pirineu i Aran,Altres IRA,30
2024-07-16,Camp de Tarragona,Faringoamigdalitis,85
2024-07-16,Catalunya Central,Impetigen,8
2024-07-16,Camp de Tarragona,Grip,22
2024-07-16,No disponible,COVID-19,11
2024-07-16,No disponible,Faringoamigdalitis,36
2024-07-16,No disponible,Faringoamigdalitis estreptocòccica,8
2024-07-16,No disponible,Grip,4
2024-07-16,No disponible,Impetigen,10
2024-07-16,No disponible,Pneumònia,2
2024-07-16,Penedès,Altres IRA,228
2024-07-16,Penedès,COVID-19,66
2024-07-16,Penedès,Escarlatina,2
2024-07-16,Penedès,Faringoamigdalitis,61
2024-07-16,No disponible,Altres IRA,83
2024-07-16,Penedès,Faringoamigdalitis estreptocòccica,16
2024-07-16,Penedès,Impetigen,26
2024-07-16,Penedès,Pneumònia,18
2024-07-16,Terres de l'Ebre,Altres IRA,100
2024-07-16,Terres de l'Ebre,Bronquiolitis,2
2024-07-16,Terres de l'Ebre,COVID-19,22
2024-07-16,Terres de l'Ebre,Faringoamigdalitis,40
2024-07-16,Terres de l'Ebre,Faringoamigdalitis estreptocòccica,9
2024-07-16,Terres de l'Ebre,Grip,5
2024-07-16,Terres de l'Ebre,Impetigen,14
2024-07-16,Terres de l'Ebre,Pneumònia,7
2024-07-16,Penedès,Grip,28
2024-07-16,Lleida,Pneumònia,13
2024-07-16,Lleida,Impetigen,10
2024-07-16,Lleida,Grip,5
2024-07-16,Camp de Tarragona,Impetigen,18
2024-07-16,Camp de Tarragona,Pneumònia,15
2024-07-16,Catalunya Central,Altres IRA,180
2024-07-16,Catalunya Central,COVID-19,47
2024-07-16,Catalunya Central,Faringoamigdalitis,76
2024-07-16,Catalunya Central,Faringoamigdalitis estreptocòccica,33
2024-07-16,Catalunya Central,Grip,14
2024-07-16,Barcelona Ciutat,Bronquiolitis,7
2024-07-16,Catalunya Central,Pneumònia,16
2024-07-16,Girona,Altres IRA,361
2024-07-16,Girona,Bronquiolitis,5
2024-07-16,Girona,COVID-19,91
2024-07-16,Girona,Escarlatina,1
2024-07-16,Girona,Faringoamigdalitis,130
2024-07-16,Girona,Faringoamigdalitis estreptocòccica,55
2024-07-16,Girona,Grip,28
2024-07-16,Girona,Impetigen,57
2024-07-16,Girona,Pneumònia,27
2024-07-16,Lleida,Altres IRA,174
2024-07-16,Lleida,Bronquiolitis,1
2024-07-16,Lleida,COVID-19,88
2024-07-16,Lleida,Faringoamigdalitis,79
2024-07-16,Lleida,Faringoamigdalitis estreptocòccica,21
2024-07-16,Camp de Tarragona,Faringoamigdalitis estreptocòccica,41
2024-07-16,Barcelona Ciutat,COVID-19,293
2024-07-17,Terres de l'Ebre,Altres IRA,94
2024-07-17,Terres de l'Ebre,Impetigen,16
2024-07-17,Barcelona Ciutat,Bronquiolitis,8
2024-07-17,Barcelona Ciutat,COVID-19,255
2024-07-17,Barcelona Ciutat,Escarlatina,1
2024-07-17,Barcelona Ciutat,Faringoamigdalitis,187
2024-07-17,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,61
2024-07-17,Barcelona Ciutat,Grip,81
2024-07-17,Barcelona Ciutat,Impetigen,61
2024-07-17,Barcelona Ciutat,Pneumònia,54
2024-07-17,Barcelona Ciutat,Altres IRA,666
2024-07-17,Barcelona Metropolitana Nord,Altres IRA,993
2024-07-17,Barcelona Metropolitana Nord,COVID-19,399
2024-07-17,Barcelona Metropolitana Nord,Escarlatina,2
2024-07-17,Barcelona Metropolitana Nord,Faringoamigdalitis,326
2024-07-17,Barcelona Metropolitana Nord,Faringoamigdalitis estreptocòccica,100
2024-07-17,Barcelona Metropolitana Nord,Grip,89
2024-07-17,Barcelona Metropolitana Nord,Impetigen,103
2024-07-17,Barcelona Metropolitana Nord,Pneumònia,80
2024-07-17,Barcelona Metropolitana Sud,Altres IRA,466
2024-07-17,Barcelona Metropolitana Nord,Bronquiolitis,5
2024-07-17,Alt Pirineu i Aran,Pneumònia,5
2024-07-17,Alt Pirineu i Aran,Impetigen,6
2024-07-17,Alt Pirineu i Aran,Grip,3
2024-07-17,No disponible,COVID-19,9
2024-07-17,No disponible,Altres IRA,75
2024-07-17,Lleida,Pneumònia,8
2024-07-17,Lleida,Impetigen,20
2024-07-17,Lleida,Grip,4
2024-07-17,Lleida,Faringoamigdalitis estreptocòccica,15
2024-07-17,Lleida,Faringoamigdalitis,65
2024-07-17,Lleida,COVID-19,74
2024-07-17,Lleida,Bronquiolitis,1
2024-07-17,Lleida,Altres IRA,172
2024-07-17,Girona,Pneumònia,30
2024-07-17,Girona,Impetigen,49
2024-07-17,Girona,Grip,25
2024-07-17,Girona,Faringoamigdalitis estreptocòccica,45
2024-07-17,Alt Pirineu i Aran,Altres IRA,21
2024-07-17,Alt Pirineu i Aran,Bronquiolitis,1
2024-07-17,Alt Pirineu i Aran,COVID-19,9
2024-07-17,Alt Pirineu i Aran,Faringoamigdalitis,9
2024-07-17,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,1
2024-07-17,Barcelona Metropolitana Sud,Bronquiolitis,1
2024-07-17,Terres de l'Ebre,Pneumònia,4
2024-07-17,Barcelona Metropolitana Sud,COVID-19,185
2024-07-17,Barcelona Metropolitana Sud,Faringoamigdalitis,154
2024-07-17,Catalunya Central,Pneumònia,12
2024-07-17,No disponible,Faringoamigdalitis,46
2024-07-17,No disponible,Faringoamigdalitis estreptocòccica,14
2024-07-17,No disponible,Grip,4
2024-07-17,No disponible,Impetigen,8
2024-07-17,No disponible,Pneumònia,5
2024-07-17,Penedès,Altres IRA,227
2024-07-17,Penedès,COVID-19,76
2024-07-17,Girona,Altres IRA,349
2024-07-17,Penedès,Faringoamigdalitis,60
2024-07-17,Penedès,Grip,12
2024-07-17,Penedès,Impetigen,24
2024-07-17,Penedès,Pneumònia,15
2024-07-17,Terres de l'Ebre,COVID-19,25
2024-07-17,Terres de l'Ebre,Escarlatina,1
2024-07-17,Terres de l'Ebre,Faringoamigdalitis,34
2024-07-17,Terres de l'Ebre,Faringoamigdalitis estreptocòccica,3
2024-07-17,Terres de l'Ebre,Grip,5
2024-07-17,Penedès,Faringoamigdalitis estreptocòccica,19
2024-07-17,Girona,COVID-19,93
2024-07-17,Girona,Escarlatina,1
2024-07-17,Girona,Faringoamigdalitis,123
2024-07-17,Barcelona Metropolitana Sud,Faringoamigdalitis estreptocòccica,45
2024-07-17,Barcelona Metropolitana Sud,Grip,34
2024-07-17,Barcelona Metropolitana Sud,Impetigen,76
2024-07-17,Barcelona Metropolitana Sud,Pneumònia,46
2024-07-17,Camp de Tarragona,Altres IRA,238
2024-07-17,Camp de Tarragona,Bronquiolitis,1
2024-07-17,Camp de Tarragona,COVID-19,98
2024-07-17,Camp de Tarragona,Escarlatina,1
2024-07-17,Camp de Tarragona,Faringoamigdalitis,84
2024-07-17,Camp de Tarragona,Faringoamigdalitis estreptocòccica,32
2024-07-17,Camp de Tarragona,Grip,30
2024-07-17,Camp de Tarragona,Impetigen,18
2024-07-17,Camp de Tarragona,Pneumònia,25
2024-07-17,Catalunya Central,Altres IRA,158
2024-07-17,Catalunya Central,Bronquiolitis,2
2024-07-17,Catalunya Central,COVID-19,49
2024-07-17,Catalunya Central,Escarlatina,1
2024-07-17,Catalunya Central,Faringoamigdalitis,66
2024-07-17,Catalunya Central,Faringoamigdalitis estreptocòccica,28
2024-07-17,Barcelona Metropolitana Sud,Escarlatina,1
2024-07-17,Girona,Bronquiolitis,4
2024-07-17,Catalunya Central,Grip,16
2024-07-17,Catalunya Central,Impetigen,20
2024-07-18,Terres de l'Ebre,Faringoamigdalitis estreptocòccica,10
2024-07-18,Lleida,Pneumònia,12
2024-07-18,Lleida,Impetigen,11
2024-07-18,Lleida,Grip,3
2024-07-18,Lleida,Faringoamigdalitis estreptocòccica,14
2024-07-18,Lleida,Faringoamigdalitis,53
2024-07-18,Lleida,COVID-19,75
2024-07-18,Lleida,Bronquiolitis,1
2024-07-18,Lleida,Altres IRA,143
2024-07-18,Girona,Pneumònia,30
2024-07-18,Girona,Impetigen,61
2024-07-18,Girona,Grip,35
2024-07-18,Girona,Faringoamigdalitis estreptocòccica,49
2024-07-18,Girona,Faringoamigdalitis,134
2024-07-18,Girona,Escarlatina,1
2024-07-18,Girona,COVID-19,84
2024-07-18,No disponible,Altres IRA,77
2024-07-18,Girona,Bronquiolitis,3
2024-07-18,No disponible,COVID-19,8
2024-07-18,No disponible,Faringoamigdalitis estreptocòccica,16
2024-07-18,Terres de l'Ebre,Grip,7
2024-07-18,Barcelona Ciutat,Impetigen,75
2024-07-18,Terres de l'Ebre,Faringoamigdalitis,45
2024-07-18,Terres de l'Ebre,COVID-19,19
2024-07-18,Terres de l'Ebre,Altres IRA,85
2024-07-18,Penedès,Pneumònia,20
2024-07-18,Penedès,Impetigen,33
2024-07-18,No disponible,Faringoamigdalitis,42
2024-07-18,Penedès,Grip,26
2024-07-18,Penedès,Faringoamigdalitis,47
2024-07-18,Penedès,COVID-19,69
2024-07-18,Penedès,Bronquiolitis,3
2024-07-18,Penedès,Altres IRA,179
2024-07-18,No disponible,Pneumònia,6
2024-07-18,No disponible,Impetigen,7
2024-07-18,No disponible,Grip,9
2024-07-18,Penedès,Faringoamigdalitis estreptocòccica,13
2024-07-18,Girona,Altres IRA,350
2024-07-18,Catalunya Central,Pneumònia,24
2024-07-18,Catalunya Central,Impetigen,17
2024-07-18,Barcelona Metropolitana Sud,Faringoamigdalitis estreptocòccica,48
2024-07-18,Barcelona Metropolitana Sud,Faringoamigdalitis,194
2024-07-18,Barcelona Metropolitana Sud,Escarlatina,1
2024-07-18,Barcelona Metropolitana Sud,COVID-19,184
2024-07-18,Barcelona Metropolitana Sud,Bronquiolitis,2
2024-07-18,Barcelona Metropolitana Sud,Altres IRA,531
2024-07-18,Barcelona Metropolitana Nord,Pneumònia,75
2024-07-18,Barcelona Metropolitana Sud,Grip,25
2024-07-18,Barcelona Metropolitana Nord,Impetigen,96
2024-07-18,Barcelona Metropolitana Nord,Faringoamigdalitis estreptocòccica,84
2024-07-18,Barcelona Metropolitana Nord,Faringoamigdalitis,307
2024-07-18,Barcelona Metropolitana Nord,Escarlatina,3
2024-07-18,Barcelona Metropolitana Nord,COVID-19,334
2024-07-18,Barcelona Metropolitana Nord,Bronquiolitis,7
2024-07-18,Barcelona Metropolitana Nord,Altres IRA,969
2024-07-18,Barcelona Ciutat,Pneumònia,50
2024-07-18,Barcelona Metropolitana Nord,Grip,78
2024-07-18,Barcelona Metropolitana Sud,Impetigen,52
2024-07-18,Barcelona Metropolitana Sud,Pneumònia,39
2024-07-18,Camp de Tarragona,Altres IRA,238
2024-07-18,Catalunya Central,Grip,11
2024-07-18,Catalunya Central,Faringoamigdalitis estreptocòccica,20
2024-07-18,Catalunya Central,Faringoamigdalitis,62
2024-07-18,Catalunya Central,Escarlatina,1
2024-07-18,Barcelona Ciutat,COVID-19,225
2024-07-18,Barcelona Ciutat,Faringoamigdalitis,188
2024-07-18,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,54
2024-07-18,Catalunya Central,COVID-19,38
2024-07-18,Catalunya Central,Altres IRA,165
2024-07-18,Camp de Tarragona,Pneumònia,12
2024-07-18,Camp de Tarragona,Impetigen,33
2024-07-18,Camp de Tarragona,Grip,32
2024-07-18,Camp de Tarragona,Faringoamigdalitis estreptocòccica,16
2024-07-18,Camp de Tarragona,Faringoamigdalitis,76
2024-07-18,Camp de Tarragona,Escarlatina,2
2024-07-18,Camp de Tarragona,COVID-19,114
2024-07-18,Camp de Tarragona,Bronquiolitis,2
2024-07-18,Terres de l'Ebre,Impetigen,11
2024-07-18,Terres de l'Ebre,Pneumònia,2
2024-07-18,Barcelona Ciutat,Grip,64
2024-07-18,Alt Pirineu i Aran,Faringoamigdalitis,10
2024-07-18,Alt Pirineu i Aran,COVID-19,8
2024-07-18,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,3
2024-07-18,Alt Pirineu i Aran,Grip,2
2024-07-18,Alt Pirineu i Aran,Impetigen,3
2024-07-18,Alt Pirineu i Aran,Pneumònia,3
2024-07-18,Barcelona Ciutat,Altres IRA,622
2024-07-18,Barcelona Ciutat,Bronquiolitis,2
2024-07-18,Alt Pirineu i Aran,Altres IRA,24
2024-07-19,Barcelona Metropolitana Nord,Pneumònia,60
2024-07-19,Alt Pirineu i Aran,Altres IRA,24
2024-07-19,Alt Pirineu i Aran,Bronquiolitis,1
2024-07-19,No disponible,Faringoamigdalitis estreptocòccica,12
2024-07-19,Alt Pirineu i Aran,COVID-19,9
2024-07-19,Alt Pirineu i Aran,Faringoamigdalitis estreptocòccica,6
2024-07-19,Alt Pirineu i Aran,Impetigen,3
2024-07-19,Alt Pirineu i Aran,Pneumònia,2
2024-07-19,Barcelona Ciutat,Altres IRA,563
2024-07-19,Barcelona Ciutat,Bronquiolitis,5
2024-07-19,Barcelona Ciutat,COVID-19,182
2024-07-19,Barcelona Ciutat,Escarlatina,1
2024-07-19,Barcelona Ciutat,Faringoamigdalitis,167
2024-07-19,Barcelona Ciutat,Faringoamigdalitis estreptocòccica,62
2024-07-19,Barcelona Ciutat,Grip,80
2024-07-19,Barcelona Ciutat,Impetigen,86
2024-07-19,Alt Pirineu i Aran,Faringoamigdalitis,11
2024-07-19,No disponible,Grip,2
2024-07-19,Penedès,Altres IRA,205
2024-07-19,No disponible,Pneumònia,7
2024-07-19,Penedès,Faringoamigdalitis estreptocòccica,13
2024-07-19,Terres de l'Ebre,Pneumònia,2
2024-07-19,Terres de l'Ebre,Impetigen,15
